 # Pressure Initial   1.6052041603631845E+031
 # 
 #  Radius              Mass                  Rho                   Pressure 
  #-------------------------------------
  8.775000000000000E+05   3.079282962236334E+31   8.512172144158809E+12   7.617320673678239E+30
  8.780000000000000E+05   3.083402346240948E+31   8.507090905581950E+12   7.611596873639103E+30
  8.785000000000000E+05   3.087523962634678E+31   8.502011685399876E+12   7.605875347236200E+30
  8.790000000000000E+05   3.091647809462323E+31   8.496934482981082E+12   7.600156093758170E+30
  8.795000000000000E+05   3.095773884765283E+31   8.491859296002181E+12   7.594439110587814E+30
  8.800000000000000E+05   3.099902186585675E+31   8.486786132278747E+12   7.588724406529046E+30
  8.805000000000000E+05   3.104032712967162E+31   8.481714997075730E+12   7.583011987512609E+30
  8.810000000000000E+05   3.108165461951667E+31   8.476645884671202E+12   7.577301847092994E+30
  8.815000000000000E+05   3.112300431579787E+31   8.471578798632405E+12   7.571593989288547E+30
  8.820000000000000E+05   3.116437619892037E+31   8.466513742517197E+12   7.565888418107045E+30
  8.825000000000000E+05   3.120577024927613E+31   8.461450713971807E+12   7.560185130897064E+30
  8.830000000000000E+05   3.124718644725637E+31   8.456389721600433E+12   7.554484137350871E+30
  8.835000000000000E+05   3.128862477326397E+31   8.451330762193240E+12   7.548785433852720E+30
  8.840000000000000E+05   3.133008520767229E+31   8.446273839280935E+12   7.543089024379803E+30
  8.845000000000000E+05   3.137156773087058E+31   8.441218955542298E+12   7.537394911949654E+30
  8.850000000000000E+05   3.141307232323519E+31   8.436166111123966E+12   7.531703096727451E+30
  8.855000000000000E+05   3.145459896513782E+31   8.431115311216117E+12   7.526013584559713E+30
  8.860000000000000E+05   3.149614763694972E+31   8.426066553429017E+12   7.520326372754504E+30
  8.865000000000000E+05   3.153771831903345E+31   8.421019843778786E+12   7.514641468088727E+30
  8.870000000000000E+05   3.157931099175126E+31   8.415975179866228E+12   7.508958867859790E+30
  8.875000000000000E+05   3.162092563545680E+31   8.410932566851350E+12   7.503278577880225E+30
  8.880000000000000E+05   3.166256223050347E+31   8.405892004005569E+12   7.497600597329313E+30
  8.885000000000000E+05   3.170422075722367E+31   8.400853491437816E+12   7.491924926329757E+30
  8.890000000000000E+05   3.174590119595800E+31   8.395817035124636E+12   7.486251571613884E+30
  8.895000000000000E+05   3.178760352704278E+31   8.390782632644532E+12   7.480580530453982E+30
  8.900000000000000E+05   3.182932773081429E+31   8.385750292472106E+12   7.474911812396328E+30
  8.905000000000000E+05   3.187107378760048E+31   8.380720009660071E+12   7.469245411868014E+30
  8.910000000000000E+05   3.191284167772518E+31   8.375691790990062E+12   7.463581336508266E+30
  8.915000000000000E+05   3.195463138151235E+31   8.370665633183675E+12   7.457919582624099E+30
  8.920000000000000E+05   3.199644287926517E+31   8.365641538822389E+12   7.452260153123440E+30
  8.925000000000000E+05   3.203827615130796E+31   8.360619516333936E+12   7.446603057499773E+30
  8.930000000000000E+05   3.208013117794854E+31   8.355599559915938E+12   7.440948289216965E+30
  8.935000000000000E+05   3.212200793947829E+31   8.350581671294123E+12   7.435295850218974E+30
  8.940000000000000E+05   3.216390641620989E+31   8.345565860540780E+12   7.429645751851808E+30
  8.945000000000000E+05   3.220582658843544E+31   8.340552118502873E+12   7.423997983804959E+30
  8.950000000000000E+05   3.224776843645170E+31   8.335540454401916E+12   7.418352556466072E+30
  8.955000000000000E+05   3.228973194053493E+31   8.330530864926149E+12   7.412709466104591E+30
  8.960000000000000E+05   3.233171708098292E+31   8.325523358440869E+12   7.407068722143669E+30
  8.965000000000000E+05   3.237372383808568E+31   8.320517932456704E+12   7.401430321779131E+30
  8.970000000000000E+05   3.241575219210862E+31   8.315514583652430E+12   7.395794261269759E+30
  8.975000000000000E+05   3.245780212331359E+31   8.310513318704381E+12   7.390160548136166E+30
  8.980000000000000E+05   3.249987361198004E+31   8.305514143440927E+12   7.384529188943757E+30
  8.985000000000000E+05   3.254196663838821E+31   8.300517052857689E+12   7.378900178055316E+30
  8.990000000000000E+05   3.258408118277698E+31   8.295522048611891E+12   7.373273517337631E+30
  8.995000000000000E+05   3.262621722542833E+31   8.290529141500061E+12   7.367649218952537E+30
  9.000000000000000E+05   3.266837474660407E+31   8.285538324011029E+12   7.362027274439019E+30
  9.005000000000000E+05   3.271055372654160E+31   8.280549596121334E+12   7.356407683770649E+30
  9.010000000000000E+05   3.275275414549627E+31   8.275562967769580E+12   7.350790458142841E+30
  9.015000000000000E+05   3.279497598372451E+31   8.270578436421512E+12   7.345175594700867E+30
  9.020000000000000E+05   3.283721922146268E+31   8.265596001203953E+12   7.339563092461128E+30
  9.025000000000000E+05   3.287948383895681E+31   8.260615667877036E+12   7.333952957912172E+30
  9.030000000000000E+05   3.292176981643713E+31   8.255637435555236E+12   7.328345190056491E+30
  9.035000000000000E+05   3.296407713415218E+31   8.250661307494167E+12   7.322739792561396E+30
  9.040000000000000E+05   3.300640577232199E+31   8.245687282799315E+12   7.317136764419258E+30
  9.045000000000000E+05   3.304875571118929E+31   8.240715369682060E+12   7.311536114879844E+30
  9.050000000000000E+05   3.309112693098114E+31   8.235745558954853E+12   7.305937833593773E+30
  9.055000000000000E+05   3.313351941190481E+31   8.230777857990165E+12   7.300341928865820E+30
  9.060000000000000E+05   3.317593313417752E+31   8.225812266700957E+12   7.294748400597938E+30
  9.065000000000000E+05   3.321836807802661E+31   8.220848793263064E+12   7.289157257999860E+30
  9.070000000000000E+05   3.326082422368100E+31   8.215887434266496E+12   7.283568497230378E+30
  9.075000000000000E+05   3.330330155134137E+31   8.210928186304520E+12   7.277982114451949E+30
  9.080000000000000E+05   3.334580004122720E+31   8.205971062484096E+12   7.272398124429010E+30
  9.085000000000000E+05   3.338831967354686E+31   8.201016053604930E+12   7.266816516797819E+30
  9.090000000000000E+05   3.343086042850623E+31   8.196063166976929E+12   7.261237299792675E+30
  9.095000000000000E+05   3.347342228630444E+31   8.191112404122420E+12   7.255660475128420E+30
  9.100000000000000E+05   3.351600522715108E+31   8.186163762436295E+12   7.250086039870505E+30
  9.105000000000000E+05   3.355860923123193E+31   8.181217244258229E+12   7.244513996654475E+30
  9.110000000000000E+05   3.360123427873472E+31   8.176272851920305E+12   7.238944348107327E+30
  9.115000000000000E+05   3.364388034986206E+31   8.171330591039097E+12   7.233377100555891E+30
  9.120000000000000E+05   3.368654742481864E+31   8.166390460635764E+12   7.227812252897542E+30
  9.125000000000000E+05   3.372923548379407E+31   8.161452461374989E+12   7.222249805881020E+30
  9.130000000000000E+05   3.377194450696290E+31   8.156516589807015E+12   7.216689755620318E+30
  9.135000000000000E+05   3.381467447451047E+31   8.151582856453168E+12   7.211132113967267E+30
  9.140000000000000E+05   3.385742536662004E+31   8.146651256207538E+12   7.205576875170272E+30
  9.145000000000000E+05   3.390019716346856E+31   8.141721793821680E+12   7.200024044581763E+30
  9.150000000000000E+05   3.394298984523958E+31   8.136794469111390E+12   7.194473621994237E+30
  9.155000000000000E+05   3.398580339211910E+31   8.131869289271743E+12   7.188925615512646E+30
  9.160000000000000E+05   3.402863778427821E+31   8.126946244263940E+12   7.183380013828704E+30
  9.165000000000000E+05   3.407149300188185E+31   8.122025347011200E+12   7.177836831499872E+30
  9.170000000000000E+05   3.411436902511476E+31   8.117106590749126E+12   7.172296060906342E+30
  9.175000000000000E+05   3.415726583413829E+31   8.112189981824004E+12   7.166757709196937E+30
  9.180000000000000E+05   3.420018340912071E+31   8.107275520019410E+12   7.161221776127866E+30
  9.185000000000000E+05   3.424312173023727E+31   8.102363206751878E+12   7.155688263294792E+30
  9.190000000000000E+05   3.428608077765292E+31   8.097453045067872E+12   7.150157174129431E+30
  9.195000000000000E+05   3.432906053152233E+31   8.092545032283472E+12   7.144628505608456E+30
  9.200000000000000E+05   3.437206097201162E+31   8.087639171435049E+12   7.139102261152215E+30
  9.205000000000000E+05   3.441508207926803E+31   8.082735462283984E+12   7.133578440491911E+30
  9.210000000000000E+05   3.445812383344597E+31   8.077833911119145E+12   7.128057050711687E+30
  9.215000000000000E+05   3.450118621472455E+31   8.072934522582113E+12   7.122538097040093E+30
  9.220000000000000E+05   3.454426920327279E+31   8.068037289884478E+12   7.117021571830265E+30
  9.225000000000000E+05   3.458737277922789E+31   8.063142213584678E+12   7.111507475711264E+30
  9.230000000000000E+05   3.463049692273008E+31   8.058249296681340E+12   7.105995812060914E+30
  9.235000000000000E+05   3.467364161393138E+31   8.053358544607622E+12   7.100486586999441E+30
  9.240000000000000E+05   3.471680683299567E+31   8.048469957083990E+12   7.094979800211958E+30
  9.245000000000000E+05   3.475999256006820E+31   8.043583534642356E+12   7.089475452297644E+30
  9.250000000000000E+05   3.480319877530181E+31   8.038699276996565E+12   7.083973542934156E+30
  9.255000000000000E+05   3.484642545883512E+31   8.033817187110359E+12   7.078474075460025E+30
  9.260000000000000E+05   3.488967259081880E+31   8.028937267938418E+12   7.072977053203570E+30
  9.265000000000000E+05   3.493294015139811E+31   8.024059518365026E+12   7.067482474907988E+30
  9.270000000000000E+05   3.497622812071736E+31   8.019183938897082E+12   7.061990341144278E+30
  9.275000000000000E+05   3.501953647891552E+31   8.014310534907224E+12   7.056500657964487E+30
  9.280000000000000E+05   3.506286520614818E+31   8.009439306886841E+12   7.051013425922148E+30
  9.285000000000000E+05   3.510621428254817E+31   8.004570249647230E+12   7.045528639172402E+30
  9.290000000000000E+05   3.514958368824746E+31   7.999703370974583E+12   7.040046306486069E+30
  9.295000000000000E+05   3.519297340339042E+31   7.994838672155764E+12   7.034566429312743E+30
  9.300000000000000E+05   3.523638340812071E+31   7.989976149612919E+12   7.029089003622125E+30
  9.305000000000000E+05   3.527981368257686E+31   7.985115814341870E+12   7.023614041800542E+30
  9.310000000000000E+05   3.532326420690998E+31   7.980257656278062E+12   7.018141532510702E+30
  9.315000000000000E+05   3.536673496124852E+31   7.975401685590917E+12   7.012671487208024E+30
  9.320000000000000E+05   3.541022592573360E+31   7.970547895451779E+12   7.007203898200318E+30
  9.325000000000000E+05   3.545373708050579E+31   7.965696298433308E+12   7.001738779650153E+30
  9.330000000000000E+05   3.549726840571398E+31   7.960846885275222E+12   6.996276121126214E+30
  9.335000000000000E+05   3.554081988148013E+31   7.955999659647936E+12   6.990815926763067E+30
  9.340000000000000E+05   3.558439148793019E+31   7.951154621177104E+12   6.985358196139029E+30
  9.345000000000000E+05   3.562798320521623E+31   7.946311779163611E+12   6.979902939731150E+30
  9.350000000000000E+05   3.567159501345903E+31   7.941471122734185E+12   6.974450145291153E+30
  9.355000000000000E+05   3.571522689278349E+31   7.936632660371601E+12   6.968999822374520E+30
  9.360000000000000E+05   3.575887882333193E+31   7.931796393290202E+12   6.963551972349163E+30
  9.365000000000000E+05   3.580255078523318E+31   7.926962322699128E+12   6.958106596577123E+30
  9.370000000000000E+05   3.584624275862031E+31   7.922130447387608E+12   6.952663693694519E+30
  9.375000000000000E+05   3.588995472362179E+31   7.917300770165641E+12   6.947223266866694E+30
  9.380000000000000E+05   3.593368666037044E+31   7.912473293834599E+12   6.941785319249278E+30
  9.385000000000000E+05   3.597743854900786E+31   7.907648017168961E+12   6.936349849461772E+30
  9.390000000000000E+05   3.602121036966236E+31   7.902824941352223E+12   6.930916858837333E+30
  9.395000000000000E+05   3.606500210245328E+31   7.898004065956790E+12   6.925486346894296E+30
  9.400000000000000E+05   3.610881372752673E+31   7.893185400182093E+12   6.920058323995427E+30
  9.405000000000000E+05   3.615264522502004E+31   7.888368937966504E+12   6.914632783312561E+30
  9.410000000000000E+05   3.619649657505281E+31   7.883554677265569E+12   6.909209722542710E+30
  9.415000000000000E+05   3.624036775775818E+31   7.878742629659114E+12   6.903789154730050E+30
  9.420000000000000E+05   3.628425875329178E+31   7.873932790680528E+12   6.898371074843140E+30
  9.425000000000000E+05   3.632816954177829E+31   7.869125160673028E+12   6.892955483268594E+30
  9.430000000000000E+05   3.637210010334710E+31   7.864319740776013E+12   6.887542381289901E+30
  9.435000000000000E+05   3.641605041813238E+31   7.859516532123292E+12   6.882131770184247E+30
  9.440000000000000E+05   3.646002046627313E+31   7.854715538241841E+12   6.876723653924621E+30
  9.445000000000000E+05   3.650401022790877E+31   7.849916760251107E+12   6.871318033772034E+30
  9.450000000000000E+05   3.654801968317014E+31   7.845120194472249E+12   6.865914905582424E+30
  9.455000000000000E+05   3.659204881217964E+31   7.840325844416390E+12   6.860514273310926E+30
  9.460000000000000E+05   3.663609759507356E+31   7.835533712786312E+12   6.855116140002109E+30
  9.465000000000000E+05   3.668016601200223E+31   7.830743803871542E+12   6.849720510487942E+30
  9.470000000000000E+05   3.672425404311655E+31   7.825956113179226E+12   6.844327379707415E+30
  9.475000000000000E+05   3.676836166853663E+31   7.821170640207281E+12   6.838936747094955E+30
  9.480000000000000E+05   3.681248886840568E+31   7.816387394010135E+12   6.833548622849989E+30
  9.485000000000000E+05   3.685663562286311E+31   7.811606366900726E+12   6.828162998313368E+30
  9.490000000000000E+05   3.690080191204454E+31   7.806827565528994E+12   6.822779880975969E+30
  9.495000000000000E+05   3.694498771610439E+31   7.802050990164528E+12   6.817399271141472E+30
  9.500000000000000E+05   3.698919301517085E+31   7.797276641073747E+12   6.812021169109985E+30
  9.505000000000000E+05   3.703341778940901E+31   7.792504520902576E+12   6.806645577862034E+30
  9.510000000000000E+05   3.707766201894425E+31   7.787734625140063E+12   6.801272492316220E+30
  9.515000000000000E+05   3.712192568390737E+31   7.782966959602597E+12   6.795901919024457E+30
  9.520000000000000E+05   3.716620876445267E+31   7.778201523742468E+12   6.790533857369779E+30
  9.525000000000000E+05   3.721051124072643E+31   7.773438320183002E+12   6.785168310307246E+30
  9.530000000000000E+05   3.725483309288045E+31   7.768677349953292E+12   6.779805278996090E+30
  9.535000000000000E+05   3.729917430105403E+31   7.763918610907296E+12   6.774444761018886E+30
  9.540000000000000E+05   3.734353484540115E+31   7.759162108821003E+12   6.769086762882039E+30
  9.545000000000000E+05   3.738791470606786E+31   7.754407839163018E+12   6.763731279481126E+30
  9.550000000000000E+05   3.743231386319683E+31   7.749655806112910E+12   6.758378315524256E+30
  9.555000000000000E+05   3.747673229695462E+31   7.744906016211606E+12   6.753027878379504E+30
  9.560000000000000E+05   3.752116998749541E+31   7.740158459380375E+12   6.747679956693603E+30
  9.565000000000000E+05   3.756562691497469E+31   7.735413144523504E+12   6.742334560496862E+30
  9.570000000000000E+05   3.761010305954923E+31   7.730670069466028E+12   6.736991687339272E+30
  9.575000000000000E+05   3.765459840138171E+31   7.725929239929218E+12   6.731651343665600E+30
  9.580000000000000E+05   3.769911292061802E+31   7.721190645836859E+12   6.726313518125422E+30
  9.585000000000000E+05   3.774364659742819E+31   7.716454303158725E+12   6.720978228708006E+30
  9.590000000000000E+05   3.778819941199282E+31   7.711720201023801E+12   6.715645463167621E+30
  9.595000000000000E+05   3.783277134444850E+31   7.706988342764604E+12   6.710315225258198E+30
  9.600000000000000E+05   3.787736237497429E+31   7.702258735641412E+12   6.704987523158140E+30
  9.605000000000000E+05   3.792197248374175E+31   7.697531371938566E+12   6.699662348176081E+30
  9.610000000000000E+05   3.796660165090576E+31   7.692806256543201E+12   6.694339705817170E+30
  9.615000000000000E+05   3.801124985664111E+31   7.688083393542801E+12   6.689019600685787E+30
  9.620000000000000E+05   3.805591708112880E+31   7.683362779937841E+12   6.683702029403092E+30
  9.625000000000000E+05   3.810060330453786E+31   7.678644415874745E+12   6.678386992134027E+30
  9.630000000000000E+05   3.814530850703904E+31   7.673928302281740E+12   6.673074489924200E+30
  9.635000000000000E+05   3.819003266880485E+31   7.669214444007248E+12   6.667764528235154E+30
  9.640000000000000E+05   3.823477577003250E+31   7.664502841178367E+12   6.662457107210059E+30
  9.645000000000000E+05   3.827953779088443E+31   7.659793487644930E+12   6.657152219921010E+30
  9.650000000000000E+05   3.832431871153409E+31   7.655086391375879E+12   6.651849875344686E+30
  9.655000000000000E+05   3.836911851219351E+31   7.650381558753526E+12   6.646550080670489E+30
  9.660000000000000E+05   3.841393717304461E+31   7.645678975782466E+12   6.641252820133188E+30
  9.665000000000000E+05   3.845877467426208E+31   7.640978655106568E+12   6.635958107975568E+30
  9.670000000000000E+05   3.850363099603640E+31   7.636280588998437E+12   6.630665935493044E+30
  9.675000000000000E+05   3.854850611855549E+31   7.631584786947554E+12   6.625376313375115E+30
  9.680000000000000E+05   3.859340002202776E+31   7.626891245914452E+12   6.620089238197950E+30
  9.685000000000000E+05   3.863831268665455E+31   7.622199966768871E+12   6.614804710941276E+30
  9.690000000000000E+05   3.868324409263015E+31   7.617510950375737E+12   6.609522732579392E+30
  9.695000000000000E+05   3.872819422015103E+31   7.612824196814384E+12   6.604243303201665E+30
  9.700000000000000E+05   3.877316304943431E+31   7.608139710841241E+12   6.598966428166015E+30
  9.705000000000000E+05   3.881815056067172E+31   7.603457484724091E+12   6.593692098762421E+30
  9.710000000000000E+05   3.886315673406185E+31   7.598777527109976E+12   6.588420324731415E+30
  9.715000000000000E+05   3.890818154982871E+31   7.594099838834914E+12   6.583151107014735E+30
  9.720000000000000E+05   3.895322498818482E+31   7.589424416836938E+12   6.577884442163201E+30
  9.725000000000000E+05   3.899828702934509E+31   7.584751263504636E+12   6.572620332867458E+30
  9.730000000000000E+05   3.904336765353147E+31   7.580080378884799E+12   6.567358779180215E+30
  9.735000000000000E+05   3.908846684095451E+31   7.575411764576104E+12   6.562099782902315E+30
  9.740000000000000E+05   3.913358457183646E+31   7.570745420616262E+12   6.556843344076235E+30
  9.745000000000000E+05   3.917872082639749E+31   7.566081348593194E+12   6.551589464490704E+30
  9.750000000000000E+05   3.922387558487886E+31   7.561419555522707E+12   6.546338152048729E+30
  9.755000000000000E+05   3.926904882752905E+31   7.556760033659199E+12   6.541089398025217E+30
  9.760000000000000E+05   3.931424053455746E+31   7.552102781474799E+12   6.535843200699086E+30
  9.765000000000000E+05   3.935945068619930E+31   7.547447808294334E+12   6.530599570574363E+30
  9.770000000000000E+05   3.940467926269713E+31   7.542795109473174E+12   6.525358502419064E+30
  9.775000000000000E+05   3.944992624429623E+31   7.538144691215372E+12   6.520120003221792E+30
  9.780000000000000E+05   3.949519161123535E+31   7.533496545001438E+12   6.514884063385708E+30
  9.785000000000000E+05   3.954047534376529E+31   7.528850680894711E+12   6.509650694246730E+30
  9.790000000000000E+05   3.958577742211645E+31   7.524207090375350E+12   6.504419886207622E+30
  9.795000000000000E+05   3.963109782654064E+31   7.519565781941999E+12   6.499191648841747E+30
  9.800000000000000E+05   3.967643653729259E+31   7.514926751711671E+12   6.493965977775082E+30
  9.805000000000000E+05   3.972179353462525E+31   7.510290003527941E+12   6.488742877337254E+30
  9.810000000000000E+05   3.976716879879919E+31   7.505655540451522E+12   6.483522350976024E+30
  9.815000000000000E+05   3.981256231009198E+31   7.501023356275944E+12   6.478304391700069E+30
  9.820000000000000E+05   3.985797404876553E+31   7.496393460996617E+12   6.473089010768792E+30
  9.825000000000000E+05   3.990340399510347E+31   7.491765849942264E+12   6.467876202920200E+30
  9.830000000000000E+05   3.994885212939252E+31   7.487140525380274E+12   6.462665970708410E+30
  9.835000000000000E+05   3.999431843191321E+31   7.482517488800469E+12   6.457458315811640E+30
  9.840000000000000E+05   4.003980288293045E+31   7.477896730143429E+12   6.452253226898386E+30
  9.845000000000000E+05   4.008530546269830E+31   7.473278258595892E+12   6.447050714317116E+30
  9.850000000000000E+05   4.013082615150205E+31   7.468662076403358E+12   6.441850780597290E+30
  9.855000000000000E+05   4.017636492964433E+31   7.464048182729590E+12   6.436653424796922E+30
  9.860000000000000E+05   4.022192177742163E+31   7.459436579808943E+12   6.431458649432919E+30
  9.865000000000000E+05   4.026749667512910E+31   7.454827269100423E+12   6.426266456148788E+30
  9.870000000000000E+05   4.031308960306987E+31   7.450220245918551E+12   6.421076839666540E+30
  9.875000000000000E+05   4.035870054152699E+31   7.445615510952451E+12   6.415889800762440E+30
  9.880000000000000E+05   4.040432947079626E+31   7.441013067952359E+12   6.410705343660973E+30
  9.885000000000000E+05   4.044997637119098E+31   7.436412918359042E+12   6.405523469985096E+30
  9.890000000000000E+05   4.049564122303264E+31   7.431815063606930E+12   6.400344181350639E+30
  9.895000000000000E+05   4.054132400662739E+31   7.427219501297824E+12   6.395167475056132E+30
  9.900000000000000E+05   4.058702470229902E+31   7.422626235154461E+12   6.389993355295079E+30
  9.905000000000000E+05   4.063274329037485E+31   7.418035264301227E+12   6.384821821081137E+30
  9.910000000000000E+05   4.067847975117637E+31   7.413446587861080E+12   6.379652871426360E+30
  9.915000000000000E+05   4.072423406502869E+31   7.408860208774504E+12   6.374486509643073E+30
  9.920000000000000E+05   4.077000621228413E+31   7.404276131499164E+12   6.369322740752650E+30
  9.925000000000000E+05   4.081579617327509E+31   7.399694346745782E+12   6.364161554291114E+30
  9.930000000000000E+05   4.086160392835658E+31   7.395114867357640E+12   6.359002964725872E+30
  9.935000000000000E+05   4.090742945786843E+31   7.390537681755812E+12   6.353846959013761E+30
  9.940000000000000E+05   4.095327274214953E+31   7.385962795905313E+12   6.348693543874117E+30
  9.945000000000000E+05   4.099913376155199E+31   7.381390212709526E+12   6.343542722577474E+30
  9.950000000000000E+05   4.104501249644119E+31   7.376819932017866E+12   6.338394494954207E+30
  9.955000000000000E+05   4.109090892718168E+31   7.372251950633724E+12   6.333248857403473E+30
  9.960000000000000E+05   4.113682303412764E+31   7.367686271446858E+12   6.328105813180458E+30
  9.965000000000000E+05   4.118275479764669E+31   7.363122895057687E+12   6.322965362961510E+30
  9.970000000000000E+05   4.122870419811030E+31   7.358561822062045E+12   6.317827507417813E+30
  9.975000000000000E+05   4.127467121588927E+31   7.354003050014390E+12   6.312692243794563E+30
  9.980000000000000E+05   4.132065583135831E+31   7.349446585576870E+12   6.307559579596393E+30
  9.985000000000000E+05   4.136665802489622E+31   7.344892423259459E+12   6.302429508639018E+30
  9.990000000000000E+05   4.141267777689055E+31   7.340340568950912E+12   6.297302037555873E+30
  9.995000000000000E+05   4.145871506774248E+31   7.335791019432225E+12   6.292177162720883E+30
  1.000000000000000E+06   4.150476987783354E+31   7.331243776031841E+12   6.287054885630488E+30
  1.000500000000000E+06   4.155084218755888E+31   7.326698838558115E+12   6.281935206068802E+30
  1.001000000000000E+06   4.159693197732739E+31   7.322156213625104E+12   6.276818131486283E+30
  1.001500000000000E+06   4.164303922756166E+31   7.317615894219134E+12   6.271703653982326E+30
  1.002000000000000E+06   4.168916391866473E+31   7.313077886185904E+12   6.266591780141861E+30
  1.002500000000000E+06   4.173530603105342E+31   7.308542184780327E+12   6.261482504619748E+30
  1.003000000000000E+06   4.178146554514884E+31   7.304008795078590E+12   6.256375833134098E+30
  1.003500000000000E+06   4.182764244137643E+31   7.299477716106266E+12   6.251271764587261E+30
  1.004000000000000E+06   4.187383670016121E+31   7.294948947641860E+12   6.246170298729730E+30
  1.004500000000000E+06   4.192004830193734E+31   7.290422490968565E+12   6.241071437006970E+30
  1.005000000000000E+06   4.196627722715297E+31   7.285898349623800E+12   6.235975183403731E+30
  1.005500000000000E+06   4.201252345626547E+31   7.281376523368932E+12   6.230881537651205E+30
  1.006000000000000E+06   4.205878696971278E+31   7.276857004435991E+12   6.225790490999104E+30
  1.006500000000000E+06   4.210506774795166E+31   7.272339806133736E+12   6.220702058439178E+30
  1.007000000000000E+06   4.215136577143866E+31   7.267824915423337E+12   6.215616225283739E+30
  1.007500000000000E+06   4.219768102060608E+31   7.263312338078060E+12   6.210532998036127E+30
  1.008000000000000E+06   4.224401347593874E+31   7.258802082859739E+12   6.205452386566176E+30
  1.008500000000000E+06   4.229036311790690E+31   7.254294139740210E+12   6.200374379577584E+30
  1.009000000000000E+06   4.233672992698064E+31   7.249788512215329E+12   6.195298981008286E+30
  1.009500000000000E+06   4.238311388363473E+31   7.245285202270426E+12   6.190226193094670E+30
  1.010000000000000E+06   4.242951496835340E+31   7.240784208135298E+12   6.185156013842681E+30
  1.010500000000000E+06   4.247593316164004E+31   7.236285536281138E+12   6.180088450541840E+30
  1.011000000000000E+06   4.252236844399318E+31   7.231789182679000E+12   6.175023498653712E+30
  1.011500000000000E+06   4.256882079592096E+31   7.227295148543884E+12   6.169961159546940E+30
  1.012000000000000E+06   4.261529019793149E+31   7.222803434336934E+12   6.164901433740988E+30
  1.012500000000000E+06   4.266177663052332E+31   7.218314039767546E+12   6.159844320908498E+30
  1.013000000000000E+06   4.270828007420945E+31   7.213826960058498E+12   6.154789815668138E+30
  1.013500000000000E+06   4.275480050947887E+31   7.209342199402302E+12   6.149737922742588E+30
  1.014000000000000E+06   4.280133791686399E+31   7.204859762725324E+12   6.144688647681198E+30
  1.014500000000000E+06   4.284789227689258E+31   7.200379648225413E+12   6.139641988453913E+30
  1.015000000000000E+06   4.289446357010216E+31   7.195901853354956E+12   6.134597942190962E+30
  1.015500000000000E+06   4.294105177702560E+31   7.191426383021906E+12   6.129556514420942E+30
  1.016000000000000E+06   4.298765687822014E+31   7.186953236160654E+12   6.124517703943492E+30
  1.016500000000000E+06   4.303427885423839E+31   7.182482412449159E+12   6.119481510395844E+30
  1.017000000000000E+06   4.308091768561389E+31   7.178013909330509E+12   6.114447930897746E+30
  1.017500000000000E+06   4.312757335289976E+31   7.173547730199908E+12   6.109416969273756E+30
  1.018000000000000E+06   4.317424583666395E+31   7.169083878441980E+12   6.104388629336501E+30
  1.018500000000000E+06   4.322093511748923E+31   7.164622350000517E+12   6.099362906516840E+30
  1.019000000000000E+06   4.326764117594421E+31   7.160163147508436E+12   6.094339803780642E+30
  1.019500000000000E+06   4.331436399260755E+31   7.155706271362965E+12   6.089319321575367E+30
  1.020000000000000E+06   4.336110354806316E+31   7.151251719731544E+12   6.084301457836714E+30
  1.020500000000000E+06   4.340785982290504E+31   7.146799497455282E+12   6.079286218017986E+30
  1.021000000000000E+06   4.345463279772280E+31   7.142349598986705E+12   6.074273595870189E+30
  1.021500000000000E+06   4.350142245311138E+31   7.137902026193575E+12   6.069263593497281E+30
  1.022000000000000E+06   4.354822876966616E+31   7.133456780936457E+12   6.064256212995103E+30
  1.022500000000000E+06   4.359505172800248E+31   7.129013865068428E+12   6.059251456451074E+30
  1.023000000000000E+06   4.364189130873624E+31   7.124573275998158E+12   6.054249320946168E+30
  1.023500000000000E+06   4.368874749249846E+31   7.120135018527720E+12   6.049249811889716E+30
  1.024000000000000E+06   4.373562025990617E+31   7.115699087103385E+12   6.044252923025680E+30
  1.024500000000000E+06   4.378250959159160E+31   7.111265485778403E+12   6.039258658919874E+30
  1.025000000000000E+06   4.382941546817786E+31   7.106834211952497E+12   6.034267016643191E+30
  1.025500000000000E+06   4.387633787032770E+31   7.102405271878146E+12   6.029278003238789E+30
  1.026000000000000E+06   4.392327677868018E+31   7.097978658521965E+12   6.024291610783858E+30
  1.026500000000000E+06   4.397023217389943E+31   7.093554381071774E+12   6.019307849628088E+30
  1.027000000000000E+06   4.401720403665521E+31   7.089132433227583E+12   6.014326712674803E+30
  1.027500000000000E+06   4.406419234759852E+31   7.084712815324053E+12   6.009348200300987E+30
  1.028000000000000E+06   4.411119708739575E+31   7.080295526220312E+12   6.004372311221498E+30
  1.028500000000000E+06   4.415821823671894E+31   7.075880572862478E+12   5.999399053260841E+30
  1.029000000000000E+06   4.420525577626056E+31   7.071467951890101E+12   5.994428422633612E+30
  1.029500000000000E+06   4.425230968672366E+31   7.067057665087810E+12   5.989460421350120E+30
  1.030000000000000E+06   4.429937994879751E+31   7.062649709828760E+12   5.984495046451337E+30
  1.030500000000000E+06   4.434646654317226E+31   7.058244086423209E+12   5.979532298286754E+30
  1.031000000000000E+06   4.439356945054387E+31   7.053840795910710E+12   5.974572178027383E+30
  1.031500000000000E+06   4.444068865164349E+31   7.049439843722429E+12   5.969614691791201E+30
