 # 
 #  Radius              Mass                  Rho                   Pressure 
  #-------------------------------------
  8.750000000000004E-01   2.728676365345815E-03   9.890092840068052E-04   9.781393638516535E-05
  9.000000000000005E-01   2.969943929411685E-03   9.883633802058856E-04   9.768621713320039E-05
  9.250000000000005E-01   3.224926053896472E-03   9.876990469764810E-04   9.755494073982486E-05
  9.500000000000005E-01   3.493987261860744E-03   9.870163009904566E-04   9.742011784208837E-05
  9.750000000000005E-01   3.777490495394568E-03   9.863151594209617E-04   9.728175937035970E-05
  1.000000000000000E+00   4.075797073377970E-03   9.855956399413941E-04   9.713987654714861E-05
  1.025000000000000E+00   4.389266649346144E-03   9.848577607245953E-04   9.699448088594642E-05
  1.050000000000000E+00   4.718257169462345E-03   9.841015404422422E-04   9.684558419007941E-05
  1.075000000000000E+00   5.063124830601419E-03   9.833269982644063E-04   9.669319855156877E-05
  1.100000000000000E+00   5.424224038546886E-03   9.825341538592571E-04   9.653733634999264E-05
  1.125000000000000E+00   5.801907366304556E-03   9.817230273928901E-04   9.637801025134612E-05
  1.150000000000000E+00   6.196525512535603E-03   9.808936395292636E-04   9.621523320689650E-05
  1.175000000000000E+00   6.608427260112091E-03   9.800460114302283E-04   9.604901845202992E-05
  1.200000000000000E+00   7.037959434797890E-03   9.791801647556419E-04   9.587937950508860E-05
  1.225000000000000E+00   7.485466864057983E-03   9.782961216635560E-04   9.570633016619551E-05
  1.250000000000000E+00   7.951292335999125E-03   9.773939048104685E-04   9.552988451606552E-05
  1.274999999999999E+00   8.435776558444866E-03   9.764735373516344E-04   9.535005691480138E-05
  1.299999999999999E+00   8.939258118147903E-03   9.755350429414284E-04   9.516686200067347E-05
  1.324999999999999E+00   9.462073440142804E-03   9.745784457337555E-04   9.498031468888225E-05
  1.349999999999999E+00   1.000455674724208E-02   9.736037703825029E-04   9.479043017030254E-05
  1.374999999999999E+00   1.056704001967862E-02   9.726110420420325E-04   9.459722391020882E-05
  1.399999999999999E+00   1.114985295489758E-02   9.716002863677077E-04   9.440071164698116E-05
  1.424999999999999E+00   1.175332292750068E-02   9.705715295164535E-04   9.420090939079081E-05
  1.449999999999999E+00   1.237777494934593E-02   9.695247981473466E-04   9.399783342226532E-05
  1.474999999999999E+00   1.302353162980601E-02   9.684601194222336E-04   9.379150029113270E-05
  1.499999999999999E+00   1.369091313618807E-02   9.673775210063749E-04   9.358192681484393E-05
  1.524999999999999E+00   1.438023715431838E-02   9.662770310691135E-04   9.336913007717406E-05
  1.549999999999998E+00   1.509181884929448E-02   9.651586782845656E-04   9.315312742680096E-05
  1.574999999999998E+00   1.582597082640833E-02   9.640224918323332E-04   9.293393647586211E-05
  1.599999999999998E+00   1.658300309224322E-02   9.628685013982371E-04   9.271157509848870E-05
  1.624999999999998E+00   1.736322301594778E-02   9.616967371750677E-04   9.248606142931713E-05
  1.649999999999998E+00   1.816693529068996E-02   9.605072298633548E-04   9.225741386197755E-05
  1.674999999999998E+00   1.899444189529437E-02   9.593000106721545E-04   9.202565104755957E-05
  1.699999999999998E+00   1.984604205606585E-02   9.580751113198516E-04   9.179079189305462E-05
  1.724999999999998E+00   2.072203220880254E-02   9.568325640349780E-04   9.155285555977502E-05
  1.749999999999998E+00   2.162270596100162E-02   9.555724015570454E-04   9.131186146174992E-05
  1.774999999999998E+00   2.254835405426073E-02   9.542946571373928E-04   9.106782926409741E-05
  1.799999999999998E+00   2.349926432687834E-02   9.529993645400466E-04   9.082077888137327E-05
  1.824999999999998E+00   2.447572167665627E-02   9.516865580425940E-04   9.057073047589597E-05
  1.849999999999997E+00   2.547800802390740E-02   9.503562724370687E-04   9.031770445604800E-05
  1.874999999999997E+00   2.650640227467187E-02   9.490085430308487E-04   9.006172147455342E-05
  1.899999999999997E+00   2.756118028414496E-02   9.476434056475643E-04   8.980280242673142E-05
  1.924999999999997E+00   2.864261482031976E-02   9.462608966280186E-04   8.954096844872616E-05
  1.949999999999997E+00   2.975097552784798E-02   9.448610528311166E-04   8.927624091571262E-05
  1.974999999999997E+00   3.088652889212202E-02   9.434439116348060E-04   8.900864144007837E-05
  1.999999999999997E+00   3.204953820358159E-02   9.420095109370261E-04   8.873819186958152E-05
  2.024999999999997E+00   3.324026352224806E-02   9.405578891566664E-04   8.846491428548440E-05
  2.049999999999997E+00   3.445896164248990E-02   9.390890852345339E-04   8.818883100066337E-05
  2.074999999999997E+00   3.570588605802230E-02   9.376031386343284E-04   8.790996455769435E-05
  2.099999999999997E+00   3.698128692714448E-02   9.361000893436262E-04   8.762833772691449E-05
  2.124999999999996E+00   3.828541103821771E-02   9.345799778748709E-04   8.734397350445941E-05
  2.149999999999996E+00   3.961850177538752E-02   9.330428452663711E-04   8.705689511027654E-05
  2.174999999999996E+00   4.098079908455330E-02   9.314887330833057E-04   8.676712598611419E-05
  2.199999999999996E+00   4.237253943958866E-02   9.299176834187343E-04   8.647468979348653E-05
  2.224999999999996E+00   4.379395580881578E-02   9.283297388946147E-04   8.617961041161435E-05
  2.249999999999996E+00   4.524527762173720E-02   9.267249426628256E-04   8.588191193534173E-05
  2.274999999999996E+00   4.672673073602825E-02   9.251033384061937E-04   8.558161867302846E-05
  2.299999999999996E+00   4.823853740479355E-02   9.234649703395272E-04   8.527875514441838E-05
  2.324999999999996E+00   4.978091624409097E-02   9.218098832106520E-04   8.497334607848358E-05
  2.349999999999996E+00   5.135408220072625E-02   9.201381223014531E-04   8.466541641124438E-05
  2.374999999999996E+00   5.295824652032183E-02   9.184497334289192E-04   8.435499128356527E-05
  2.399999999999995E+00   5.459361671566318E-02   9.167447629461904E-04   8.404209603892668E-05
  2.424999999999995E+00   5.626039653532604E-02   9.150232577436092E-04   8.372675622117274E-05
  2.449999999999995E+00   5.795878593258794E-02   9.132852652497726E-04   8.340899757223474E-05
  2.474999999999995E+00   5.968898103462745E-02   9.115308334325882E-04   8.308884602983088E-05
  2.499999999999995E+00   6.145117411201456E-02   9.097600108003299E-04   8.276632772514165E-05
  2.524999999999995E+00   6.324555354849558E-02   9.079728464026961E-04   8.244146898046140E-05
  2.549999999999995E+00   6.507230381107604E-02   9.061693898318676E-04   8.211429630682592E-05
  2.574999999999995E+00   6.693160542040498E-02   9.043496912235664E-04   8.178483640161598E-05
  2.599999999999995E+00   6.882363492146418E-02   9.025138012581139E-04   8.145311614613703E-05
  2.624999999999995E+00   7.074856485456560E-02   9.006617711614886E-04   8.111916260317496E-05
  2.649999999999995E+00   7.270656372666066E-02   8.987936527063828E-04   8.078300301452818E-05
  2.674999999999994E+00   7.469779598296483E-02   8.969094982132573E-04   8.044466479851571E-05
  2.699999999999994E+00   7.672242197890081E-02   8.950093605513943E-04   8.010417554746157E-05
  2.724999999999994E+00   7.878059795236404E-02   8.930932931399474E-04   7.976156302515560E-05
  2.749999999999994E+00   8.087247599631392E-02   8.911613499489890E-04   7.941685516429044E-05
  2.774999999999994E+00   8.299820403169413E-02   8.892135855005537E-04   7.907008006387504E-05
  2.799999999999994E+00   8.515792578068575E-02   8.872500548696778E-04   7.872126598662463E-05
  2.824999999999994E+00   8.735178074029659E-02   8.852708136854339E-04   7.837044135632701E-05
  2.849999999999994E+00   8.957990415629023E-02   8.832759181319605E-04   7.801763475518579E-05
  2.874999999999994E+00   9.184242699745832E-02   8.812654249494862E-04   7.766287492113984E-05
  2.899999999999994E+00   9.413947593023965E-02   8.792393914353466E-04   7.730619074515987E-05
  2.924999999999994E+00   9.647117329368964E-02   8.771978754449957E-04   7.694761126852143E-05
  2.949999999999994E+00   9.883763707480353E-02   8.751409353930090E-04   7.658716568005507E-05
  2.974999999999993E+00   1.012389808841971E-01   8.730686302540784E-04   7.622488331337326E-05
  2.999999999999993E+00   1.036753139321482E-01   8.709810195639996E-04   7.586079364407442E-05
  3.024999999999993E+00   1.061467410050031E-01   8.688781634206491E-04   7.549492628692401E-05
  3.049999999999993E+00   1.086533624419502E-01   8.667601224849519E-04   7.512731099301289E-05
  3.074999999999993E+00   1.111952741121664E-01   8.646269579818389E-04   7.475797764689286E-05
  3.099999999999993E+00   1.137725673923374E-01   8.624787317011929E-04   7.438695626368983E-05
  3.124999999999993E+00   1.163853291445579E-01   8.603155059987828E-04   7.401427698619417E-05
  3.149999999999993E+00   1.190336416946132E-01   8.581373437971857E-04   7.363997008192893E-05
  3.174999999999993E+00   1.217175828106471E-01   8.559443085866961E-04   7.326406594019572E-05
  3.199999999999993E+00   1.244372256822194E-01   8.537364644262204E-04   7.288659506909831E-05
  3.224999999999993E+00   1.271926388997556E-01   8.515138759441577E-04   7.250758809254424E-05
  3.249999999999992E+00   1.299838864343943E-01   8.492766083392659E-04   7.212707574722469E-05
  3.274999999999992E+00   1.328110276182337E-01   8.470247273815104E-04   7.174508887957221E-05
  3.299999999999992E+00   1.356741171249822E-01   8.447582994128977E-04   7.136165844269709E-05
  3.324999999999992E+00   1.385732049510167E-01   8.424773913482908E-04   7.097681549330211E-05
  3.349999999999992E+00   1.415083363968510E-01   8.401820706762066E-04   7.059059118857582E-05
  3.374999999999992E+00   1.444795520490187E-01   8.378724054595950E-04   7.020301678306478E-05
  3.399999999999992E+00   1.474868877623748E-01   8.355484643365971E-04   6.981412362552458E-05
  3.424999999999992E+00   1.505303746428175E-01   8.332103165212848E-04   6.942394315574995E-05
  3.449999999999992E+00   1.536100390304367E-01   8.308580318043768E-04   6.903250690138428E-05
  3.474999999999992E+00   1.567259024830893E-01   8.284916805539348E-04   6.863984647470832E-05
  3.499999999999992E+00   1.598779817604082E-01   8.261113337160355E-04   6.824599356940871E-05
  3.524999999999991E+00   1.630662888082458E-01   8.237170628154191E-04   6.785097995732610E-05
  3.549999999999991E+00   1.662908307435577E-01   8.213089399561132E-04   6.745483748518345E-05
  3.574999999999991E+00   1.695516098397284E-01   8.188870378220318E-04   6.705759807129417E-05
  3.599999999999991E+00   1.728486235123433E-01   8.164514296775468E-04   6.665929370225102E-05
  3.624999999999991E+00   1.761818643054109E-01   8.140021893680339E-04   6.625995642959526E-05
  3.649999999999991E+00   1.795513198780380E-01   8.115393913203884E-04   6.585961836646665E-05
  3.674999999999991E+00   1.829569729915615E-01   8.090631105435141E-04   6.545831168423464E-05
  3.699999999999991E+00   1.863988014971404E-01   8.065734226287804E-04   6.505606860911051E-05
  3.724999999999991E+00   1.898767783238117E-01   8.040704037504496E-04   6.465292141874110E-05
  3.749999999999991E+00   1.933908714670133E-01   8.015541306660720E-04   6.424890243878425E-05
  3.774999999999991E+00   1.969410439775774E-01   7.990246807168483E-04   6.384404403946615E-05
  3.799999999999990E+00   2.005272539511980E-01   7.964821318279578E-04   6.343837863212083E-05
  3.824999999999990E+00   2.041494545183755E-01   7.939265625088524E-04   6.303193866571226E-05
  3.849999999999990E+00   2.078075938348424E-01   7.913580518535144E-04   6.262475662333895E-05
  3.874999999999990E+00   2.115016150724732E-01   7.887766795406778E-04   6.221686501872171E-05
  3.899999999999990E+00   2.152314564106813E-01   7.861825258340115E-04   6.180829639267462E-05
  3.924999999999990E+00   2.189970510283072E-01   7.835756715822637E-04   6.139908330955954E-05
  3.949999999999990E+00   2.227983270960011E-01   7.809561982193665E-04   6.098925835372464E-05
  3.974999999999990E+00   2.266352077691021E-01   7.783241877644995E-04   6.057885412592679E-05
  3.999999999999990E+00   2.305076111810191E-01   7.756797228221116E-04   6.016790323973878E-05
  4.024999999999990E+00   2.344154504371148E-01   7.730228865818986E-04   5.975643831794107E-05
  4.049999999999990E+00   2.383586336090978E-01   7.703537628187383E-04   5.934449198889889E-05
  4.074999999999990E+00   2.423370637299245E-01   7.676724358925788E-04   5.893209688292455E-05
  4.099999999999991E+00   2.463506387892149E-01   7.649789907482811E-04   5.851928562862587E-05
  4.124999999999991E+00   2.503992517291851E-01   7.622735129154138E-04   5.810609084924055E-05
  4.149999999999991E+00   2.544827904410995E-01   7.595560885079993E-04   5.769254515895717E-05
  4.174999999999992E+00   2.586011377622464E-01   7.568268042242100E-04   5.727868115922306E-05
  4.199999999999992E+00   2.627541714734393E-01   7.540857473460132E-04   5.686453143503953E-05
  4.224999999999993E+00   2.669417642970470E-01   7.513330057387650E-04   5.645012855124471E-05
  4.249999999999993E+00   2.711637838955570E-01   7.485686678507486E-04   5.603550504878444E-05
  4.274999999999993E+00   2.754200928706720E-01   7.457928227126604E-04   5.562069344097177E-05
  4.299999999999994E+00   2.797105487629465E-01   7.430055599370387E-04   5.520572620973524E-05
  4.324999999999994E+00   2.840350040519623E-01   7.402069697176365E-04   5.479063580185659E-05
  4.349999999999994E+00   2.883933061570493E-01   7.373971428287348E-04   5.437545462519816E-05
  4.374999999999995E+00   2.927852974385517E-01   7.345761706243982E-04   5.396021504492050E-05
  4.399999999999995E+00   2.972108151996442E-01   7.317441450376681E-04   5.354494937969078E-05
  4.424999999999995E+00   3.016696916886999E-01   7.289011585796952E-04   5.312968989788220E-05
  4.449999999999996E+00   3.061617541022132E-01   7.260473043388086E-04   5.271446881376505E-05
  4.474999999999996E+00   3.106868245882794E-01   7.231826759795198E-04   5.229931828368991E-05
  4.499999999999996E+00   3.152447202506352E-01   7.203073677414624E-04   5.188427040226343E-05
  4.524999999999997E+00   3.198352531532611E-01   7.174214744382631E-04   5.146935719851713E-05
  4.549999999999997E+00   3.244582303255490E-01   7.145250914563461E-04   5.105461063206998E-05
  4.574999999999998E+00   3.291134537680370E-01   7.116183147536670E-04   5.064006258928491E-05
  4.599999999999998E+00   3.338007204587147E-01   7.087012408583766E-04   5.022574487942027E-05
  4.624999999999998E+00   3.385198223598999E-01   7.057739668674116E-04   4.981168923077621E-05
  4.649999999999999E+00   3.432705464256903E-01   7.028365904450133E-04   4.939792728683713E-05
  4.674999999999999E+00   3.480526746099917E-01   6.998892098211706E-04   4.898449060241026E-05
  4.699999999999999E+00   3.528659838751254E-01   6.969319237899875E-04   4.857141063976130E-05
  4.725000000000000E+00   3.577102462010162E-01   6.939648317079728E-04   4.815871876474750E-05
  4.750000000000000E+00   3.625852285949636E-01   6.909880334922525E-04   4.774644624294903E-05
  4.775000000000000E+00   3.674906931019981E-01   6.880016296187003E-04   4.733462423579873E-05
  4.800000000000001E+00   3.724263968158243E-01   6.850057211199889E-04   4.692328379671161E-05
  4.825000000000001E+00   3.773920918903532E-01   6.820004095835578E-04   4.651245586721406E-05
  4.850000000000001E+00   3.823875255518245E-01   6.789857971494971E-04   4.610217127307381E-05
  4.875000000000002E+00   3.874124401115219E-01   6.759619865083469E-04   4.569246072043106E-05
  4.900000000000002E+00   3.924665729790814E-01   6.729290808988096E-04   4.528335479193167E-05
  4.925000000000002E+00   3.975496566763966E-01   6.698871841053751E-04   4.487488394286287E-05
  4.950000000000003E+00   4.026614188521193E-01   6.668364004558566E-04   4.446707849729235E-05
  4.975000000000003E+00   4.078015822967599E-01   6.637768348188359E-04   4.405996864421122E-05
  5.000000000000004E+00   4.129698649583868E-01   6.607085926010178E-04   4.365358443368178E-05
  5.025000000000004E+00   4.181659799589276E-01   6.576317797444906E-04   4.324795577299063E-05
  5.050000000000004E+00   4.233896356110714E-01   6.545465027238936E-04   4.284311242280801E-05
  5.075000000000005E+00   4.286405354357756E-01   6.514528685434882E-04   4.243908399335393E-05
  5.100000000000005E+00   4.339183781803762E-01   6.483509847341325E-04   4.203589994057193E-05
  5.125000000000005E+00   4.392228578373037E-01   6.452409593501586E-04   4.163358956231130E-05
  5.150000000000006E+00   4.445536636634053E-01   6.421229009661497E-04   4.123218199451837E-05
  5.175000000000006E+00   4.499104801998731E-01   6.389969186736176E-04   4.083170620743779E-05
  5.200000000000006E+00   4.552929872927807E-01   6.358631220775777E-04   4.043219100182445E-05
  5.225000000000007E+00   4.607008601142275E-01   6.327216212930222E-04   4.003366500516706E-05
  5.250000000000007E+00   4.661337691840908E-01   6.295725269412878E-04   3.963615666792386E-05
  5.275000000000007E+00   4.715913803923881E-01   6.264159501463199E-04   3.923969425977167E-05
  5.300000000000008E+00   4.770733550222471E-01   6.232520025308284E-04   3.884430586586878E-05
  5.325000000000008E+00   4.825793497734859E-01   6.200807962123379E-04   3.845001938313269E-05
  5.350000000000009E+00   4.881090167868018E-01   6.169024437991270E-04   3.805686251653351E-05
  5.375000000000009E+00   4.936620036685701E-01   6.137170583860600E-04   3.766486277540387E-05
  5.400000000000009E+00   4.992379535162512E-01   6.105247535503059E-04   3.727404746976618E-05
  5.425000000000010E+00   5.048365049444071E-01   6.073256433469460E-04   3.688444370667818E-05
  5.450000000000010E+00   5.104572921113260E-01   6.041198423044687E-04   3.649607838659761E-05
  5.475000000000010E+00   5.160999447462548E-01   6.009074654201497E-04   3.610897819976684E-05
  5.500000000000011E+00   5.217640881772394E-01   5.976886281553172E-04   3.572316962261851E-05
  5.525000000000011E+00   5.274493433595711E-01   5.944634464305010E-04   3.533867891420291E-05
  5.550000000000011E+00   5.331553269048385E-01   5.912320366204642E-04   3.495553211263819E-05
  5.575000000000012E+00   5.388816511105853E-01   5.879945155491174E-04   3.457375503158413E-05
  5.600000000000012E+00   5.446279239905708E-01   5.847510004843134E-04   3.419337325674055E-05
  5.625000000000012E+00   5.503937493056332E-01   5.815016091325224E-04   3.381441214237129E-05
  5.650000000000013E+00   5.561787265951541E-01   5.782464596333862E-04   3.343689680785453E-05
  5.675000000000013E+00   5.619824512091229E-01   5.749856705541509E-04   3.306085213426065E-05
  5.700000000000014E+00   5.678045143407991E-01   5.717193608839777E-04   3.268630276095839E-05
  5.725000000000014E+00   5.736445030599712E-01   5.684476500281300E-04   3.231327308225034E-05
  5.750000000000014E+00   5.795020003468097E-01   5.651706578020371E-04   3.194178724403873E-05
  5.775000000000015E+00   5.853765851263135E-01   5.618885044252331E-04   3.157186914052252E-05
  5.800000000000015E+00   5.912678323033463E-01   5.586013105151713E-04   3.120354241092669E-05
  5.825000000000015E+00   5.971753127982613E-01   5.553091970809118E-04   3.083683043626470E-05
  5.850000000000016E+00   6.030985935831117E-01   5.520122855166837E-04   3.047175633613527E-05
  5.875000000000016E+00   6.090372377184444E-01   5.487106975953198E-04   3.010834296555425E-05
  5.900000000000016E+00   6.149908043906753E-01   5.454045554615644E-04   2.974661291182267E-05
  5.925000000000017E+00   6.209588489500412E-01   5.420939816252530E-04   2.938658849143201E-05
  5.950000000000017E+00   6.269409229491271E-01   5.387790989543636E-04   2.902829174700759E-05
  5.975000000000017E+00   6.329365741819659E-01   5.354600306679399E-04   2.867174444429112E-05
  6.000000000000018E+00   6.389453467237061E-01   5.321369003288856E-04   2.831696806916343E-05
  6.025000000000018E+00   6.449667809708447E-01   5.288098318366285E-04   2.796398382470834E-05
  6.050000000000018E+00   6.510004136820223E-01   5.254789494196569E-04   2.761281262831864E-05
  6.075000000000019E+00   6.570457780193757E-01   5.221443776279250E-04   2.726347510884532E-05
  6.100000000000019E+00   6.631024035904450E-01   5.188062413251292E-04   2.691599160379082E-05
  6.125000000000020E+00   6.691698164906310E-01   5.154646656808546E-04   2.657038215654752E-05
  6.150000000000020E+00   6.752475393461984E-01   5.121197761625922E-04   2.622666651368236E-05
  6.175000000000020E+00   6.813350913578212E-01   5.087716985276255E-04   2.588486412226850E-05
  6.200000000000021E+00   6.874319883446653E-01   5.054205588147879E-04   2.554499412726525E-05
  6.225000000000021E+00   6.935377427890040E-01   5.020664833360910E-04   2.520707536894693E-05
  6.250000000000021E+00   6.996518638813618E-01   4.987095986682234E-04   2.487112638038204E-05
  6.275000000000022E+00   7.057738575661806E-01   4.953500316439199E-04   2.453716538496324E-05
  6.300000000000022E+00   7.119032265880054E-01   4.919879093432033E-04   2.420521029398961E-05
  6.325000000000022E+00   7.180394705381820E-01   4.886233590844969E-04   2.387527870430172E-05
  6.350000000000023E+00   7.241820859020621E-01   4.852565084156096E-04   2.354738789597086E-05
  6.375000000000023E+00   7.303305661067118E-01   4.818874851045934E-04   2.322155483004298E-05
  6.400000000000023E+00   7.364844015691151E-01   4.785164171304752E-04   2.289779614633870E-05
  6.425000000000024E+00   7.426430797448690E-01   4.751434326738611E-04   2.257612816130999E-05
  6.450000000000024E+00   7.488060851773626E-01   4.717686601074162E-04   2.225656686595468E-05
  6.475000000000025E+00   7.549728995474353E-01   4.683922279862201E-04   2.193912792378952E-05
  6.500000000000025E+00   7.611430017235067E-01   4.650142650379977E-04   2.162382666888291E-05
  6.525000000000025E+00   7.673158678121725E-01   4.616349001532279E-04   2.131067810394808E-05
  6.550000000000026E+00   7.734909712092597E-01   4.582542623751306E-04   2.099969689849750E-05
  6.575000000000026E+00   7.796677826513340E-01   4.548724808895322E-04   2.069089738705979E-05
  6.600000000000026E+00   7.858457702676525E-01   4.514896850146120E-04   2.038429356745936E-05
  6.625000000000027E+00   7.920243996325554E-01   4.481060041905298E-04   2.007989909916032E-05
  6.650000000000027E+00   7.982031338182889E-01   4.447215679689369E-04   1.977772730167497E-05
  6.675000000000027E+00   8.043814334482506E-01   4.413365060023700E-04   1.947779115303800E-05
  6.700000000000028E+00   8.105587567506534E-01   4.379509480335323E-04   1.918010328834697E-05
  6.725000000000028E+00   8.167345596125957E-01   4.345650238844599E-04   1.888467599837012E-05
  6.750000000000028E+00   8.229082956345345E-01   4.311788634455781E-04   1.859152122822204E-05
  6.775000000000029E+00   8.290794161851499E-01   4.277925966646471E-04   1.830065057610814E-05
  6.800000000000029E+00   8.352473704565948E-01   4.244063535356000E-04   1.801207529213847E-05
  6.825000000000029E+00   8.414116055201207E-01   4.210202640872742E-04   1.772580627721181E-05
  6.850000000000030E+00   8.475715663820721E-01   4.176344583720386E-04   1.744185408197060E-05
  6.875000000000030E+00   8.537266960402397E-01   4.142490664543178E-04   1.716022890582738E-05
  6.900000000000031E+00   8.598764355405644E-01   4.108642183990164E-04   1.688094059606346E-05
  6.925000000000031E+00   8.660202240341838E-01   4.074800442598443E-04   1.660399864700047E-05
  6.950000000000031E+00   8.721574988348105E-01   4.040966740675458E-04   1.632941219924524E-05
  6.975000000000032E+00   8.782876954764353E-01   4.007142378180347E-04   1.605719003900884E-05
  7.000000000000032E+00   8.844102477713437E-01   3.973328654604374E-04   1.578734059750021E-05
  7.025000000000032E+00   8.905245878684386E-01   3.939526868850470E-04   1.551987195039479E-05
  7.050000000000033E+00   8.966301463118578E-01   3.905738319111897E-04   1.525479181737903E-05
  7.075000000000033E+00   9.027263520998776E-01   3.871964302750077E-04   1.499210756177089E-05
  7.100000000000033E+00   9.088126327440931E-01   3.838206116171590E-04   1.473182619021700E-05
  7.125000000000034E+00   9.148884143288635E-01   3.804465054704394E-04   1.447395435246691E-05
  7.150000000000034E+00   9.209531215710147E-01   3.770742412473269E-04   1.421849834122473E-05
  7.175000000000034E+00   9.270061778797877E-01   3.737039482274529E-04   1.396546409207868E-05
  7.200000000000035E+00   9.330470054170221E-01   3.703357555450030E-04   1.371485718350882E-05
  7.225000000000035E+00   9.390750251575661E-01   3.669697921760492E-04   1.346668283697327E-05
  7.250000000000036E+00   9.450896569499004E-01   3.636061869258180E-04   1.322094591707329E-05
  7.275000000000036E+00   9.510903195769673E-01   3.602450684158966E-04   1.297765093179740E-05
  7.300000000000036E+00   9.570764308171925E-01   3.568865650713801E-04   1.273680203284484E-05
  7.325000000000037E+00   9.630474075056907E-01   3.535308051079644E-04   1.249840301602855E-05
  7.350000000000037E+00   9.690026655956424E-01   3.501779165189860E-04   1.226245732175780E-05
  7.375000000000037E+00   9.749416202198319E-01   3.468280270624140E-04   1.202896803560066E-05
  7.400000000000038E+00   9.808636857523353E-01   3.434812642477961E-04   1.179793788892643E-05
  7.425000000000038E+00   9.867682758703469E-01   3.401377553231635E-04   1.156936925962802E-05
  7.450000000000038E+00   9.926548036161333E-01   3.367976272618971E-04   1.134326417292437E-05
  7.475000000000039E+00   9.985226814591039E-01   3.334610067495594E-04   1.111962430224297E-05
  7.500000000000039E+00   1.004371321357985E+00   3.301280201706953E-04   1.089845097018230E-05
  7.525000000000039E+00   1.010200134823088E+00   3.267987935956055E-04   1.067974514955431E-05
  7.550000000000040E+00   1.016008532978661E+00   3.234734527670966E-04   1.046350746450671E-05
  7.575000000000040E+00   1.021795926625304E+00   3.201521230872115E-04   1.024973819172490E-05
  7.600000000000041E+00   1.027561726302454E+00   3.168349296039439E-04   1.003843726171361E-05
  7.625000000000041E+00   1.033305342350904E+00   3.135219969979412E-04   9.829604260157707E-06
  7.650000000000041E+00   1.039026184975366E+00   3.102134495691988E-04   9.623238429362185E-06
  7.675000000000042E+00   1.044723664307053E+00   3.069094112237514E-04   9.419338669770971E-06
