 # 
 #     X                 Y estimated 
  #-------------------------------------
   0.0000  1.000000000000000E+00   0.000000000000000E+00
   0.0025  9.999989583338759E-01  -8.333328993055555E-04
   0.0050  9.999958333386381E-01  -1.666662519294142E-03
   0.0075  9.999906250264057E-01  -2.499985942672790E-03
   0.0100  9.999833334166732E-01  -3.333300000800948E-03
   0.0125  9.999739585367697E-01  -4.166601561799767E-03
   0.0150  9.999625004218454E-01  -4.999887499089578E-03
   0.0175  9.999489591148656E-01  -5.833154687313945E-03
   0.0200  9.999333346666085E-01  -6.666400001544367E-03
   0.0225  9.999156271356647E-01  -7.499620317074702E-03
   0.0250  9.998958365884364E-01  -8.332812509362048E-03
   0.0275  9.998739630991370E-01  -9.165973454012617E-03
   0.0300  9.998500067497907E-01  -9.999100026783694E-03
   0.0325  9.998239676302324E-01  -1.083218910359202E-02
   0.0350  9.997958458381067E-01  -1.166523756052500E-02
   0.0375  9.997656414788678E-01  -1.249824227385319E-02
   0.0400  9.997333546657794E-01  -1.333120012004351E-02
   0.0425  9.996989855199132E-01  -1.416410797577272E-02
   0.0450  9.996625341701494E-01  -1.499696271794110E-02
   0.0475  9.996240007531755E-01  -1.582976122368628E-02
   0.0500  9.995833854134858E-01  -1.666250037039704E-02
   0.0525  9.995406883033808E-01  -1.749517703572725E-02
   0.0550  9.994959095829666E-01  -1.832778809760973E-02
   0.0575  9.994490494201541E-01  -1.916033043427020E-02
   0.0600  9.994001079906583E-01  -1.999280092424117E-02
   0.0625  9.993490854779973E-01  -2.082519644637588E-02
   0.0650  9.992959820734918E-01  -2.165751387986223E-02
   0.0675  9.992407979762641E-01  -2.248975010423673E-02
   0.0700  9.991835333932371E-01  -2.332190199939837E-02
   0.0725  9.991241885391335E-01  -2.415396644562260E-02
   0.0750  9.990627636364752E-01  -2.498594032357523E-02
   0.0775  9.989992589155813E-01  -2.581782051432637E-02
   0.0800  9.989336746145681E-01  -2.664960389936434E-02
   0.0825  9.988660109793476E-01  -2.748128736060958E-02
   0.0850  9.987962682636264E-01  -2.831286778042858E-02
   0.0875  9.987244467289047E-01  -2.914434204164782E-02
   0.0900  9.986505466444748E-01  -2.997570702756762E-02
   0.0925  9.985745682874205E-01  -3.080695962197613E-02
   0.0950  9.984965119426152E-01  -3.163809670916318E-02
   0.0975  9.984163779027211E-01  -3.246911517393419E-02
   0.1000  9.983341664681876E-01  -3.330001190162412E-02
   0.1025  9.982498779472503E-01  -3.413078377811132E-02
   0.1050  9.981635126559292E-01  -3.496142768983144E-02
   0.1075  9.980750709180275E-01  -3.579194052379136E-02
   0.1100  9.979845530651303E-01  -3.662231916758304E-02
   0.1125  9.978919594366030E-01  -3.745256050939742E-02
   0.1150  9.977972903795896E-01  -3.828266143803834E-02
   0.1175  9.977005462490114E-01  -3.911261884293638E-02
   0.1200  9.976017274075651E-01  -3.994242961416274E-02
   0.1225  9.975008342257219E-01  -4.077209064244317E-02
   0.1250  9.973978670817248E-01  -4.160159881917178E-02
   0.1275  9.972928263615880E-01  -4.243095103642498E-02
   0.1300  9.971857124590942E-01  -4.326014418697528E-02
   0.1325  9.970765257757934E-01  -4.408917516430520E-02
   0.1350  9.969652667210012E-01  -4.491804086262111E-02
   0.1375  9.968519357117964E-01  -4.574673817686708E-02
   0.1400  9.967365331730199E-01  -4.657526400273878E-02
   0.1425  9.966190595372721E-01  -4.740361523669728E-02
   0.1450  9.964995152449115E-01  -4.823178877598290E-02
   0.1475  9.963779007440524E-01  -4.905978151862910E-02
   0.1500  9.962542164905630E-01  -4.988759036347627E-02
   0.1525  9.961284629480633E-01  -5.071521221018557E-02
   0.1550  9.960006405879234E-01  -5.154264395925279E-02
   0.1575  9.958707498892606E-01  -5.236988251202217E-02
   0.1600  9.957387913389383E-01  -5.319692477070018E-02
   0.1625  9.956047654315630E-01  -5.402376763836941E-02
   0.1650  9.954686726694824E-01  -5.485040801900230E-02
   0.1675  9.953305135627832E-01  -5.567684281747504E-02
   0.1700  9.951902886292888E-01  -5.650306893958130E-02
   0.1725  9.950479983945569E-01  -5.732908329204609E-02
   0.1750  9.949036433918772E-01  -5.815488278253951E-02
   0.1775  9.947572241622690E-01  -5.898046431969057E-02
   0.1800  9.946087412544788E-01  -5.980582481310097E-02
   0.1825  9.944581952249781E-01  -6.063096117335887E-02
   0.1850  9.943055866379604E-01  -6.145587031205271E-02
   0.1875  9.941509160653391E-01  -6.228054914178491E-02
   0.1900  9.939941840867448E-01  -6.310499457618571E-02
   0.1925  9.938353912895226E-01  -6.392920352992690E-02
   0.1950  9.936745382687299E-01  -6.475317291873559E-02
   0.1975  9.935116256271330E-01  -6.557689965940793E-02
   0.2000  9.933466539752054E-01  -6.640038066982290E-02
   0.2025  9.931796239311240E-01  -6.722361286895605E-02
   0.2050  9.930105361207673E-01  -6.804659317689320E-02
   0.2075  9.928393911777119E-01  -6.886931851484419E-02
   0.2100  9.926661897432302E-01  -6.969178580515664E-02
   0.2125  9.924909324662871E-01  -7.051399197132961E-02
   0.2150  9.923136200035373E-01  -7.133593393802737E-02
   0.2175  9.921342530193225E-01  -7.215760863109308E-02
   0.2200  9.919528321856682E-01  -7.297901297756249E-02
   0.2225  9.917693581822810E-01  -7.380014390567764E-02
   0.2250  9.915838316965450E-01  -7.462099834490060E-02
   0.2275  9.913962534235193E-01  -7.544157322592709E-02
   0.2300  9.912066240659350E-01  -7.626186548070019E-02
   0.2325  9.910149443341911E-01  -7.708187204242399E-02
   0.2350  9.908212149463527E-01  -7.790158984557731E-02
   0.2375  9.906254366281466E-01  -7.872101582592730E-02
   0.2400  9.904276101129589E-01  -7.954014692054318E-02
   0.2425  9.902277361418311E-01  -8.035898006780977E-02
   0.2450  9.900258154634574E-01  -8.117751220744124E-02
   0.2475  9.898218488341806E-01  -8.199574028049468E-02
   0.2500  9.896158370179895E-01  -8.281366122938377E-02
   0.2525  9.894077807865151E-01  -8.363127199789240E-02
   0.2550  9.891976809190273E-01  -8.444856953118823E-02
   0.2575  9.889855382024311E-01  -8.526555077583640E-02
   0.2600  9.887713534312633E-01  -8.608221267981303E-02
   0.2625  9.885551274076894E-01  -8.689855219251889E-02
   0.2650  9.883368609414991E-01  -8.771456626479296E-02
   0.2675  9.881165548501035E-01  -8.853025184892599E-02
   0.2700  9.878942099585312E-01  -8.934560589867414E-02
   0.2725  9.876698270994242E-01  -9.016062536927248E-02
   0.2750  9.874434071130349E-01  -9.097530721744859E-02
   0.2775  9.872149508472219E-01  -9.178964840143609E-02
   0.2800  9.869844591574463E-01  -9.260364588098823E-02
   0.2825  9.867519329067678E-01  -9.341729661739136E-02
   0.2850  9.865173729658411E-01  -9.423059757347853E-02
   0.2875  9.862807802129119E-01  -9.504354571364296E-02
   0.2900  9.860421555338128E-01  -9.585613800385161E-02
   0.2925  9.858014998219595E-01  -9.666837141165863E-02
   0.2950  9.855588139783471E-01  -9.748024290621890E-02
   0.2975  9.853140989115454E-01  -9.829174945830152E-02
   0.3000  9.850673555376956E-01  -9.910288804030329E-02
   0.3025  9.848185847805057E-01  -9.991365562626217E-02
   0.3050  9.845677875712463E-01  -1.007240491918708E-01
   0.3075  9.843149648487471E-01  -1.015340657144898E-01
   0.3100  9.840601175593922E-01  -1.023437021731617E-01
   0.3125  9.838032466571157E-01  -1.031529555486235E-01
   0.3150  9.835443531033981E-01  -1.039618228233212E-01
   0.3175  9.832834378672614E-01  -1.047703009814222E-01
   0.3200  9.830205019252650E-01  -1.055783870088295E-01
   0.3225  9.827555462615015E-01  -1.063860778931947E-01
   0.3250  9.824885718675922E-01  -1.071933706239315E-01
   0.3275  9.822195797426824E-01  -1.080002621922292E-01
   0.3300  9.819485708934373E-01  -1.088067495910658E-01
   0.3325  9.816755463340378E-01  -1.096128298152217E-01
   0.3350  9.814005070861749E-01  -1.104184998612930E-01
   0.3375  9.811234541790462E-01  -1.112237567277045E-01
   0.3400  9.808443886493511E-01  -1.120285974147238E-01
   0.3425  9.805633115412856E-01  -1.128330189244738E-01
   0.3450  9.802802239065384E-01  -1.136370182609466E-01
   0.3475  9.799951268042856E-01  -1.144405924300165E-01
   0.3500  9.797080213011865E-01  -1.152437384394538E-01
   0.3525  9.794189084713785E-01  -1.160464532989374E-01
   0.3550  9.791277893964724E-01  -1.168487340200686E-01
   0.3575  9.788346651655475E-01  -1.176505776163843E-01
   0.3600  9.785395368751469E-01  -1.184519811033701E-01
   0.3625  9.782424056292726E-01  -1.192529414984739E-01
   0.3650  9.779432725393803E-01  -1.200534558211188E-01
   0.3675  9.776421387243749E-01  -1.208535210927165E-01
   0.3700  9.773390053106051E-01  -1.216531343366805E-01
   0.3725  9.770338734318587E-01  -1.224522925784396E-01
   0.3750  9.767267442293572E-01  -1.232509928454508E-01
   0.3775  9.764176188517512E-01  -1.240492321672124E-01
   0.3800  9.761064984551147E-01  -1.248470075752776E-01
   0.3825  9.757933842029403E-01  -1.256443161032675E-01
   0.3850  9.754782772661340E-01  -1.264411547868841E-01
   0.3875  9.751611788230100E-01  -1.272375206639240E-01
   0.3900  9.748420900592853E-01  -1.280334107742908E-01
   0.3925  9.745210121680745E-01  -1.288288221600089E-01
   0.3950  9.741979463498844E-01  -1.296237518652363E-01
   0.3975  9.738728938126089E-01  -1.304181969362779E-01
   0.4000  9.735458557715232E-01  -1.312121544215984E-01
   0.4025  9.732168334492789E-01  -1.320056213718356E-01
   0.4050  9.728858280758981E-01  -1.327985948398137E-01
   0.4075  9.725528408887680E-01  -1.335910718805557E-01
   0.4100  9.722178731326357E-01  -1.343830495512973E-01
   0.4125  9.718809260596024E-01  -1.351745249114992E-01
   0.4150  9.715420009291178E-01  -1.359654950228610E-01
   0.4175  9.712010990079744E-01  -1.367559569493332E-01
   0.4200  9.708582215703021E-01  -1.375459077571314E-01
   0.4225  9.705133698975626E-01  -1.383353445147483E-01
   0.4250  9.701665452785434E-01  -1.391242642929673E-01
   0.4275  9.698177490093519E-01  -1.399126641648753E-01
   0.4300  9.694669823934103E-01  -1.407005412058758E-01
   0.4325  9.691142467414491E-01  -1.414878924937017E-01
   0.4350  9.687595433715016E-01  -1.422747151084285E-01
   0.4375  9.684028736088981E-01  -1.430610061324870E-01
   0.4400  9.680442387862597E-01  -1.438467626506765E-01
   0.4425  9.676836402434925E-01  -1.446319817501774E-01
   0.4450  9.673210793277820E-01  -1.454166605205646E-01
   0.4475  9.669565573935863E-01  -1.462007960538198E-01
   0.4500  9.665900758026308E-01  -1.469843854443450E-01
   0.4525  9.662216359239018E-01  -1.477674257889751E-01
   0.4550  9.658512391336403E-01  -1.485499141869905E-01
   0.4575  9.654788868153364E-01  -1.493318477401306E-01
   0.4600  9.651045803597226E-01  -1.501132235526060E-01
   0.4625  9.647283211647674E-01  -1.508940387311119E-01
   0.4650  9.643501106356699E-01  -1.516742903848405E-01
   0.4675  9.639699501848530E-01  -1.524539756254940E-01
   0.4700  9.635878412319571E-01  -1.532330915672974E-01
   0.4725  9.632037852038339E-01  -1.540116353270111E-01
   0.4750  9.628177835345400E-01  -1.547896040239441E-01
   0.4775  9.624298376653305E-01  -1.555669947799663E-01
   0.4800  9.620399490446528E-01  -1.563438047195216E-01
   0.4825  9.616481191281399E-01  -1.571200309696404E-01
   0.4850  9.612543493786035E-01  -1.578956706599525E-01
   0.4875  9.608586412660287E-01  -1.586707209226996E-01
   0.4900  9.604609962675663E-01  -1.594451788927482E-01
   0.4925  9.600614158675267E-01  -1.602190417076022E-01
   0.4950  9.596599015573732E-01  -1.609923065074158E-01
   0.4975  9.592564548357155E-01  -1.617649704350057E-01
   0.5000  9.588510772083029E-01  -1.625370306358640E-01
   0.5025  9.584437701880174E-01  -1.633084842581712E-01
   0.5050  9.580345352948675E-01  -1.640793284528080E-01
   0.5075  9.576233740559809E-01  -1.648495603733688E-01
   0.5100  9.572102880055979E-01  -1.656191771761736E-01
   0.5125  9.567952786850648E-01  -1.663881760202810E-01
   0.5150  9.563783476428264E-01  -1.671565540675006E-01
   0.5175  9.559594964344199E-01  -1.679243084824056E-01
   0.5200  9.555387266224675E-01  -1.686914364323454E-01
   0.5225  9.551160397766696E-01  -1.694579350874580E-01
   0.5250  9.546914374737976E-01  -1.702238016206826E-01
   0.5275  9.542649212976871E-01  -1.709890332077720E-01
   0.5300  9.538364928392309E-01  -1.717536270273055E-01
   0.5325  9.534061536963716E-01  -1.725175802607006E-01
   0.5350  9.529739054740948E-01  -1.732808900922264E-01
   0.5375  9.525397497844219E-01  -1.740435537090152E-01
   0.5400  9.521036882464028E-01  -1.748055683010754E-01
   0.5425  9.516657224861088E-01  -1.755669310613041E-01
   0.5450  9.512258541366254E-01  -1.763276391854987E-01
   0.5475  9.507840848380449E-01  -1.770876898723704E-01
   0.5500  9.503404162374591E-01  -1.778470803235556E-01
   0.5525  9.498948499889522E-01  -1.786058077436289E-01
   0.5550  9.494473877535932E-01  -1.793638693401152E-01
   0.5575  9.489980311994284E-01  -1.801212623235018E-01
   0.5600  9.485467820014745E-01  -1.808779839072513E-01
   0.5625  9.480936418417106E-01  -1.816340313078134E-01
   0.5650  9.476386124090711E-01  -1.823894017446376E-01
   0.5675  9.471816953994378E-01  -1.831440924401849E-01
   0.5700  9.467228925156326E-01  -1.838981006199407E-01
   0.5725  9.462622054674100E-01  -1.846514235124268E-01
